=========================================================================
Parameter Value(s)
-------------------------------------------------------------------------
"Survey: GOA"
"Common Name: Pacific cod,Pacific cod (adult),Pacific cod (juvenile)"
=========================================================================
"Survey","Year","Cruise Join ID","Haul Join ID","Cruise Number","Vessel Number","Haul Number","Starting Latitude (dd)","Starting Longitude (dd)","Ending Latitude (dd)","Ending Longitude (dd)","Stratum","Stratum INPFC Area","Stratum Min Depth (m)","Stratum Max Depth (m)","Stratum Description","Stratum Regulatory Area Name","Stratum Type","Domain","Density","Gear Performance","Satifactory Gear Performance","Gear Performance Description","Gear Depth","Bottom Depth","Specimen ID","Biostratum","Species Code","Common Name","Scientific Name","Length (mm)","Sex","Weight (gm)","Age (years)","Maturity","Maturity Table","Gonad Weight","Specimen Subsample Method","Specimen Sample Type","Age Determination Method","AKFIN Load Date"
GOA,1987,330,33792,198701,560,326,56.423,-155.7165,56.46683,-155.72667,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",121,121,726,121,21720,Pacific cod,Gadus macrocephalus,420,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33792,198701,560,326,56.423,-155.7165,56.46683,-155.72667,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",121,121,729,121,21720,Pacific cod,Gadus macrocephalus,420,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33797,198701,560,331,56.79883,-156.58983,56.78617,-156.53033,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",110,110,738,121,21720,Pacific cod,Gadus macrocephalus,440,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33797,198701,560,331,56.79883,-156.58983,56.78617,-156.53033,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",110,110,744,121,21720,Pacific cod,Gadus macrocephalus,520,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33797,198701,560,331,56.79883,-156.58983,56.78617,-156.53033,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",110,110,757,121,21720,Pacific cod,Gadus macrocephalus,530,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33797,198701,560,331,56.79883,-156.58983,56.78617,-156.53033,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",110,110,769,121,21720,Pacific cod,Gadus macrocephalus,420,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33797,198701,560,331,56.79883,-156.58983,56.78617,-156.53033,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",110,110,772,121,21720,Pacific cod,Gadus macrocephalus,370,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33797,198701,560,331,56.79883,-156.58983,56.78617,-156.53033,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",110,110,773,121,21720,Pacific cod,Gadus macrocephalus,370,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33805,198701,560,339,56.18817,-157.17067,56.223,-157.20433,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",104,104,775,120,21720,Pacific cod,Gadus macrocephalus,420,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33805,198701,560,339,56.18817,-157.17067,56.223,-157.20433,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",104,104,787,120,21720,Pacific cod,Gadus macrocephalus,410,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33805,198701,560,339,56.18817,-157.17067,56.223,-157.20433,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",104,104,790,120,21720,Pacific cod,Gadus macrocephalus,440,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33805,198701,560,339,56.18817,-157.17067,56.223,-157.20433,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",104,104,796,120,21720,Pacific cod,Gadus macrocephalus,390,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33805,198701,560,339,56.18817,-157.17067,56.223,-157.20433,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",104,104,805,120,21720,Pacific cod,Gadus macrocephalus,430,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33805,198701,560,339,56.18817,-157.17067,56.223,-157.20433,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",104,104,807,120,21720,Pacific cod,Gadus macrocephalus,500,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33805,198701,560,339,56.18817,-157.17067,56.223,-157.20433,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",104,104,814,120,21720,Pacific cod,Gadus macrocephalus,520,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33805,198701,560,339,56.18817,-157.17067,56.223,-157.20433,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",104,104,816,120,21720,Pacific cod,Gadus macrocephalus,460,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33812,198701,560,346,55.73333,-158.44583,55.69933,-158.4245,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",121,121,833,120,21720,Pacific cod,Gadus macrocephalus,400,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33814,198701,560,348,55.8265,-158.06,55.82633,-157.99233,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",88,88,891,20,21720,Pacific cod,Gadus macrocephalus,440,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33814,198701,560,348,55.8265,-158.06,55.82633,-157.99233,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",88,88,896,20,21720,Pacific cod,Gadus macrocephalus,420,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33814,198701,560,348,55.8265,-158.06,55.82633,-157.99233,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",88,88,897,20,21720,Pacific cod,Gadus macrocephalus,410,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33814,198701,560,348,55.8265,-158.06,55.82633,-157.99233,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",88,88,899,20,21720,Pacific cod,Gadus macrocephalus,430,Female,,,,,,1,5,,29-SEP-21
GOA,1987,330,33814,198701,560,348,55.8265,-158.06,55.82633,-157.99233,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",88,88,869,20,21720,Pacific cod,Gadus macrocephalus,390,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33814,198701,560,348,55.8265,-158.06,55.82633,-157.99233,20,Chirikof,1,100,"Upper Alaska Peninsula",CENTRAL GOA,SHELF,,,0,Y,"Good performance",88,88,877,20,21720,Pacific cod,Gadus macrocephalus,400,Male,,,,,,1,5,,29-SEP-21
GOA,1990,320,31406,199001,83,252,59.509,-149.49083,59.49233,-149.49033,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",110,110,460,133,21720,Pacific cod,Gadus macrocephalus,400,Female,,3,,,,2,3,6,29-SEP-21
GOA,1990,320,31406,199001,83,252,59.509,-149.49083,59.49233,-149.49033,133,Kodiak,101,200,"Kenai Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",110,110,470,133,21720,Pacific cod,Gadus macrocephalus,600,Male,,6,,,,2,3,6,29-SEP-21
GOA,1990,320,31416,199001,83,262,59.8475,-146.454,59.8515,-146.43967,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",71,71,480,34,21720,Pacific cod,Gadus macrocephalus,280,Male,,1,,,,2,3,3,29-SEP-21
GOA,1990,320,31416,199001,83,262,59.8475,-146.454,59.8515,-146.43967,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",71,71,484,34,21720,Pacific cod,Gadus macrocephalus,300,Male,,2,,,,2,3,6,29-SEP-21
GOA,1990,320,31416,199001,83,262,59.8475,-146.454,59.8515,-146.43967,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",71,71,488,34,21720,Pacific cod,Gadus macrocephalus,530,Female,,4,,,,2,3,6,29-SEP-21
GOA,1990,320,31426,199001,83,272,59.624,-146.59783,59.63317,-146.56983,41,Yakutat,1,100,"Middleton Shallows",EASTERN GOA,SHELF,,,0,Y,"Good performance",97,97,499,34,21720,Pacific cod,Gadus macrocephalus,760,Female,,8,,,,2,3,6,29-SEP-21
GOA,1990,320,31429,199001,83,275,58.93033,-150.26533,58.92767,-150.31283,131,Kodiak,101,200,"Portlock Flats",CENTRAL GOA,SHELF,,,0,Y,"Good performance",152,152,510,131,21720,Pacific cod,Gadus macrocephalus,720,Male,,5,,,,2,3,6,29-SEP-21
GOA,1984,314,30300,198401,57,89,55.07317,-163.137,55.05117,-163.161,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",44,44,193,4,21720,Pacific cod,Gadus macrocephalus,520,Male,1500,,,,,1,1,,29-SEP-21
GOA,1984,314,30300,198401,57,89,55.07317,-163.137,55.05117,-163.161,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",44,44,194,4,21720,Pacific cod,Gadus macrocephalus,520,Male,1500,,,,,1,1,,29-SEP-21
GOA,1984,314,30300,198401,57,89,55.07317,-163.137,55.05117,-163.161,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",44,44,201,4,21720,Pacific cod,Gadus macrocephalus,360,Male,485,,,,,1,1,,29-SEP-21
GOA,1984,314,30300,198401,57,89,55.07317,-163.137,55.05117,-163.161,12,Shumagin,1,100,"Lower Alaska Peninsula",WESTERN GOA,SHELF,,,0,Y,"Good performance",44,44,202,4,21720,Pacific cod,Gadus macrocephalus,160,Male,35,,,,,1,1,,29-SEP-21
GOA,1984,314,30316,198401,57,105,53.82567,-165.64017,53.80167,-165.6175,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",75,75,215,1,21720,Pacific cod,Gadus macrocephalus,780,Female,6750,,,,,1,1,,29-SEP-21
GOA,1984,314,30316,198401,57,105,53.82567,-165.64017,53.80167,-165.6175,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",75,75,223,1,21720,Pacific cod,Gadus macrocephalus,580,Female,4500,,,,,1,1,,29-SEP-21
GOA,1984,314,30316,198401,57,105,53.82567,-165.64017,53.80167,-165.6175,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",75,75,227,1,21720,Pacific cod,Gadus macrocephalus,830,Female,8500,,,,,1,1,,29-SEP-21
GOA,1984,314,30320,198401,57,109,54.209,-165.1995,54.19633,-165.22367,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,236,1,21720,Pacific cod,Gadus macrocephalus,420,Female,1000,,,,,1,1,,29-SEP-21
GOA,1984,314,30320,198401,57,109,54.209,-165.1995,54.19633,-165.22367,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,240,1,21720,Pacific cod,Gadus macrocephalus,380,Female,750,,,,,1,1,,29-SEP-21
GOA,1984,314,30320,198401,57,109,54.209,-165.1995,54.19633,-165.22367,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,250,1,21720,Pacific cod,Gadus macrocephalus,560,Male,2250,,,,,1,1,,29-SEP-21
GOA,1984,314,30320,198401,57,109,54.209,-165.1995,54.19633,-165.22367,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",90,90,254,1,21720,Pacific cod,Gadus macrocephalus,440,Male,1250,,,,,1,1,,29-SEP-21
GOA,1984,314,30327,198401,57,116,54.39633,-164.379,54.39583,-164.42267,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",99,99,270,2,21720,Pacific cod,Gadus macrocephalus,520,Female,1552,,,,,1,1,,29-SEP-21
GOA,1984,314,30327,198401,57,116,54.39633,-164.379,54.39583,-164.42267,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",99,99,275,2,21720,Pacific cod,Gadus macrocephalus,470,Female,1140,,,,,1,1,,29-SEP-21
GOA,1984,314,30327,198401,57,116,54.39633,-164.379,54.39583,-164.42267,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",99,99,279,2,21720,Pacific cod,Gadus macrocephalus,340,Female,401,,,,,1,1,,29-SEP-21
GOA,1984,314,30327,198401,57,116,54.39633,-164.379,54.39583,-164.42267,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",99,99,284,2,21720,Pacific cod,Gadus macrocephalus,470,Male,1450,,,,,1,1,,29-SEP-21
GOA,1984,314,30327,198401,57,116,54.39633,-164.379,54.39583,-164.42267,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",99,99,286,2,21720,Pacific cod,Gadus macrocephalus,490,Male,1144,,,,,1,1,,29-SEP-21
GOA,1984,314,30327,198401,57,116,54.39633,-164.379,54.39583,-164.42267,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",99,99,288,2,21720,Pacific cod,Gadus macrocephalus,450,Male,1066,,,,,1,1,,29-SEP-21
GOA,1984,314,30327,198401,57,116,54.39633,-164.379,54.39583,-164.42267,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",99,99,293,2,21720,Pacific cod,Gadus macrocephalus,510,Male,1232,,,,,1,1,,29-SEP-21
GOA,1984,314,30335,198401,57,124,54.50567,-163.564,54.48917,-163.53033,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",101,101,300,2,21720,Pacific cod,Gadus macrocephalus,350,Male,457,,,,,1,1,,29-SEP-21
GOA,1984,314,30335,198401,57,124,54.50567,-163.564,54.48917,-163.53033,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",101,101,313,2,21720,Pacific cod,Gadus macrocephalus,330,Female,365,,,,,1,1,,29-SEP-21
GOA,1984,314,30335,198401,57,124,54.50567,-163.564,54.48917,-163.53033,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",101,101,317,2,21720,Pacific cod,Gadus macrocephalus,330,Female,411,,,,,1,1,,29-SEP-21
GOA,1984,314,30335,198401,57,124,54.50567,-163.564,54.48917,-163.53033,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",101,101,319,2,21720,Pacific cod,Gadus macrocephalus,380,Female,578,,,,,1,1,,29-SEP-21
GOA,1984,314,30336,198401,57,125,54.29,-163.10767,54.30417,-163.07167,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",60,60,332,2,21720,Pacific cod,Gadus macrocephalus,400,Female,604,,,,,1,1,,29-SEP-21
GOA,1987,330,33818,198701,560,352,55.62083,-158.60217,55.62283,-158.53067,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",121,121,907,120,21720,Pacific cod,Gadus macrocephalus,440,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33818,198701,560,352,55.62083,-158.60217,55.62283,-158.53067,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",121,121,909,120,21720,Pacific cod,Gadus macrocephalus,440,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33818,198701,560,352,55.62083,-158.60217,55.62283,-158.53067,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",121,121,915,120,21720,Pacific cod,Gadus macrocephalus,380,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33818,198701,560,352,55.62083,-158.60217,55.62283,-158.53067,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",121,121,918,120,21720,Pacific cod,Gadus macrocephalus,410,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33818,198701,560,352,55.62083,-158.60217,55.62283,-158.53067,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",121,121,927,120,21720,Pacific cod,Gadus macrocephalus,450,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33818,198701,560,352,55.62083,-158.60217,55.62283,-158.53067,120,Chirikof,101,200,"East Shumagin Gully",CENTRAL GOA,GULLY,,,0,Y,"Good performance",121,121,929,120,21720,Pacific cod,Gadus macrocephalus,420,Male,,,,,,1,5,,29-SEP-21
GOA,1987,330,33822,198701,560,356,55.66817,-156.7935,55.628,-156.78117,121,Chirikof,101,200,"Shelikof Edge",CENTRAL GOA,SHELF,,,0,Y,"Good performance",126,126,0,121,21720,Pacific cod,Gadus macrocephalus,540,Male,1700,,,,,1,0,,29-SEP-21
GOA,1987,330,33845,198701,560,379,54.8585,-157.62983,54.847,-157.691,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",196,196,954,122,21720,Pacific cod,Gadus macrocephalus,630,Male,3000,,,,,1,5,,29-SEP-21
GOA,1987,330,33845,198701,560,379,54.8585,-157.62983,54.847,-157.691,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",196,196,959,122,21720,Pacific cod,Gadus macrocephalus,620,Male,2700,,,,,1,5,,29-SEP-21
GOA,1987,330,33845,198701,560,379,54.8585,-157.62983,54.847,-157.691,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",196,196,964,122,21720,Pacific cod,Gadus macrocephalus,650,Male,2900,,,,,1,5,,29-SEP-21
GOA,1987,330,33845,198701,560,379,54.8585,-157.62983,54.847,-157.691,122,Chirikof,101,200,"Chirikof Outer Shelf",CENTRAL GOA,SHELF,,,0,Y,"Good performance",196,196,977,122,21720,Pacific cod,Gadus macrocephalus,600,Female,2500,,,,,1,5,,29-SEP-21
GOA,1993,784786,784064,199301,60,8,52.97267,-168.32083,52.98817,-168.33667,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,6,Y,"Unspecified problems",101,101,37,111,21720,Pacific cod,Gadus macrocephalus,560,Male,1900,4,,,,5,3,6,29-SEP-21
GOA,1993,784786,784064,199301,60,8,52.97267,-168.32083,52.98817,-168.33667,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,6,Y,"Unspecified problems",101,101,52,111,21720,Pacific cod,Gadus macrocephalus,490,Female,1100,4,,,,5,3,6,29-SEP-21
GOA,1993,784786,784064,199301,60,8,52.97267,-168.32083,52.98817,-168.33667,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,6,Y,"Unspecified problems",101,101,53,111,21720,Pacific cod,Gadus macrocephalus,470,Female,900,4,,,,5,3,6,29-SEP-21
GOA,1993,784786,784064,199301,60,8,52.97267,-168.32083,52.98817,-168.33667,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,6,Y,"Unspecified problems",101,101,57,111,21720,Pacific cod,Gadus macrocephalus,560,Female,1900,5,,,,5,3,6,29-SEP-21
GOA,1993,784786,784037,199301,60,11,53.13217,-168.06017,53.13367,-168.09867,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",82,82,82,10,21720,Pacific cod,Gadus macrocephalus,860,Female,6240,9,,,,5,3,6,29-SEP-21
GOA,1993,784786,784037,199301,60,11,53.13217,-168.06017,53.13367,-168.09867,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",82,82,83,10,21720,Pacific cod,Gadus macrocephalus,910,Female,7640,8,,,,5,3,6,29-SEP-21
GOA,1993,784786,784037,199301,60,11,53.13217,-168.06017,53.13367,-168.09867,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",82,82,88,10,21720,Pacific cod,Gadus macrocephalus,450,Female,870,3,,,,5,3,6,29-SEP-21
GOA,1993,784786,784037,199301,60,11,53.13217,-168.06017,53.13367,-168.09867,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",82,82,89,10,21720,Pacific cod,Gadus macrocephalus,360,Female,520,2,,,,5,3,6,29-SEP-21
GOA,1993,784786,784037,199301,60,11,53.13217,-168.06017,53.13367,-168.09867,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",82,82,93,10,21720,Pacific cod,Gadus macrocephalus,790,Female,5380,7,,,,5,3,6,29-SEP-21
GOA,1993,784786,784037,199301,60,11,53.13217,-168.06017,53.13367,-168.09867,10,Shumagin,1,100,"Fox Islands",WESTERN GOA,SHELF,,,0,Y,"Good performance",82,82,110,10,21720,Pacific cod,Gadus macrocephalus,350,Male,470,2,,,,5,3,6,29-SEP-21
GOA,1984,314,30342,198401,57,131,54.224,-162.86383,54.22683,-162.90283,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",64,64,338,2,21720,Pacific cod,Gadus macrocephalus,620,Female,3000,,,,,1,1,,29-SEP-21
GOA,1984,314,30342,198401,57,131,54.224,-162.86383,54.22683,-162.90283,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,0,Y,"Good performance",64,64,341,2,21720,Pacific cod,Gadus macrocephalus,180,Female,58,,,,,1,1,,29-SEP-21
GOA,1984,314,30347,198401,57,136,53.8815,-163.61317,53.8775,-163.59117,11,Shumagin,1,100,"Davidson Bank",WESTERN GOA,SHELF,,,6,Y,"Unspecified problems",91,91,360,2,21720,Pacific cod,Gadus macrocephalus,970,Female,11750,,,,,1,1,,29-SEP-21
GOA,1984,314,30354,198401,57,143,52.5365,-169.6985,52.54767,-169.6665,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",161,161,364,31,21720,Pacific cod,Gadus macrocephalus,610,Female,2750,,,,,1,1,,29-SEP-21
GOA,1984,314,30354,198401,57,143,52.5365,-169.6985,52.54767,-169.6665,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",161,161,376,31,21720,Pacific cod,Gadus macrocephalus,500,Female,1406,,,,,1,1,,29-SEP-21
GOA,1984,314,30363,198401,57,152,53.0155,-167.64083,53.0245,-167.6035,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",115,115,401,31,21720,Pacific cod,Gadus macrocephalus,800,Female,7800,,,,,1,1,,29-SEP-21
GOA,1984,314,30363,198401,57,152,53.0155,-167.64083,53.0245,-167.6035,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",115,115,405,31,21720,Pacific cod,Gadus macrocephalus,900,Female,8250,,,,,1,1,,29-SEP-21
GOA,1984,314,30363,198401,57,152,53.0155,-167.64083,53.0245,-167.6035,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",115,115,406,31,21720,Pacific cod,Gadus macrocephalus,860,Female,6750,,,,,1,1,,29-SEP-21
GOA,1984,314,30363,198401,57,152,53.0155,-167.64083,53.0245,-167.6035,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",115,115,407,31,21720,Pacific cod,Gadus macrocephalus,800,Female,6750,,,,,1,1,,29-SEP-21
GOA,1984,314,30363,198401,57,152,53.0155,-167.64083,53.0245,-167.6035,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",115,115,414,31,21720,Pacific cod,Gadus macrocephalus,940,Male,10250,,,,,1,1,,29-SEP-21
GOA,1984,314,30363,198401,57,152,53.0155,-167.64083,53.0245,-167.6035,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",115,115,440,31,21720,Pacific cod,Gadus macrocephalus,890,Female,10750,,,,,1,1,,29-SEP-21
GOA,1984,314,30363,198401,57,152,53.0155,-167.64083,53.0245,-167.6035,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",115,115,443,31,21720,Pacific cod,Gadus macrocephalus,920,Female,9750,,,,,1,1,,29-SEP-21
GOA,1990,320,31163,199001,83,9,52.78267,-169.88217,52.76869,-169.92408,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",134,134,2,111,21720,Pacific cod,Gadus macrocephalus,480,Male,1283,3,,,,2,3,6,29-SEP-21
GOA,1990,320,31163,199001,83,9,52.78267,-169.88217,52.76869,-169.92408,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",134,134,3,111,21720,Pacific cod,Gadus macrocephalus,520,Male,1687,4,,,,2,3,6,29-SEP-21
GOA,1990,320,31163,199001,83,9,52.78267,-169.88217,52.76869,-169.92408,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",134,134,4,111,21720,Pacific cod,Gadus macrocephalus,470,Male,1162,3,,,,2,3,6,29-SEP-21
GOA,1990,320,31163,199001,83,9,52.78267,-169.88217,52.76869,-169.92408,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",134,134,15,111,21720,Pacific cod,Gadus macrocephalus,650,Male,3414,6,,,,2,3,6,29-SEP-21
GOA,1990,320,31163,199001,83,9,52.78267,-169.88217,52.76869,-169.92408,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",134,134,24,111,21720,Pacific cod,Gadus macrocephalus,620,Male,2839,5,,,,2,3,6,29-SEP-21
GOA,1990,320,31163,199001,83,9,52.78267,-169.88217,52.76869,-169.92408,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",134,134,32,111,21720,Pacific cod,Gadus macrocephalus,670,Male,3052,6,,,,2,3,6,29-SEP-21
GOA,1990,320,31163,199001,83,9,52.78267,-169.88217,52.76869,-169.92408,111,Shumagin,101,200,"Shumagin Outer Shelf",WESTERN GOA,SHELF,,,0,Y,"Good performance",134,134,40,111,21720,Pacific cod,Gadus macrocephalus,500,Female,1528,4,,,,2,3,6,29-SEP-21
